"Time (s) Run #1","Voltage, Ch A (V) Run #1","Current, Ch D (A) Run #1","Charge (C) Run #1"
5.334,10.701,1.152E-4,
5.334,,,7.35E-4
5.334,10.702,8.345E-5,
5.335,,,7.35E-4
5.335,10.703,1.298E-4,
5.335,,,7.35E-4
5.335,10.701,1.274E-4,
5.336,,,7.35E-4
5.336,10.702,9.932E-5,
5.336,,,7.35E-4
5.336,10.702,1.140E-4,
5.337,,,7.35E-4
5.337,10.701,7.246E-5,
5.337,,,7.35E-4
5.338,10.702,1.091E-4,
5.338,,,7.35E-4
5.338,10.701,1.005E-4,
5.338,,,7.35E-4
5.338,10.702,1.176E-4,
5.339,,,7.35E-4
5.339,10.702,1.066E-4,
5.339,,,7.35E-4
5.339,10.702,1.323E-4,
5.340,,,7.35E-4
5.340,10.701,9.321E-5,
5.340,,,7.35E-4
5.341,10.701,1.298E-4,
5.341,,,7.35E-4
5.341,10.701,9.687E-5,
5.341,,,7.35E-4
5.341,10.702,1.066E-4,
5.342,,,7.35E-4
5.342,10.701,1.469E-4,
5.342,,,7.35E-4
5.342,10.702,8.589E-5,
5.343,,,7.36E-4
5.343,10.701,1.103E-4,
5.343,,,7.36E-4
5.343,10.701,8.101E-5,
5.344,,,7.36E-4
5.344,10.701,9.321E-5,
5.344,,,7.36E-4
5.344,10.701,8.589E-5,
5.345,,,7.36E-4
5.345,10.701,9.565E-5,
5.345,,,7.36E-4
5.346,10.702,7.979E-5,
5.346,,,7.36E-4
5.346,10.701,6.514E-5,
5.346,,,7.36E-4
5.346,10.701,1.066E-4,
5.347,,,7.36E-4
5.347,10.702,1.054E-4,
5.347,,,7.36E-4
5.347,10.701,9.932E-5,
5.348,,,7.36E-4
5.348,10.701,1.091E-4,
5.348,,,7.36E-4
5.349,10.702,9.565E-5,
5.349,,,7.36E-4
5.349,10.702,9.932E-5,
5.349,,,7.36E-4
5.349,10.700,1.213E-4,
5.350,,,7.36E-4
5.350,10.702,1.311E-4,
5.350,,,7.36E-4
5.350,10.700,9.443E-5,
5.351,,,7.36E-4
5.351,10.701,1.262E-4,
5.351,,,7.36E-4
5.351,10.700,1.286E-4,
5.352,,,7.36E-4
5.352,10.701,1.066E-4,
5.352,,,7.37E-4
5.352,10.701,1.237E-4,
5.353,,,7.37E-4
5.353,10.701,1.555E-4,
5.353,,,7.37E-4
5.354,10.702,9.443E-5,
5.354,,,7.37E-4
5.354,10.699,1.311E-4,
5.354,,,7.37E-4
5.354,10.700,1.298E-4,
5.355,,,7.37E-4
5.355,10.701,1.176E-4,
5.355,,,7.37E-4
5.355,10.700,1.030E-4,
5.356,,,7.37E-4
5.356,10.700,1.298E-4,
5.356,,,7.37E-4
5.357,10.700,8.955E-5,
5.357,,,7.37E-4
5.357,10.700,7.002E-5,
5.357,,,7.37E-4
5.357,10.699,1.054E-4,
5.358,,,7.37E-4
5.358,10.700,1.335E-4,
5.358,,,7.37E-4
5.358,10.701,9.810E-5,
5.359,,,7.37E-4
5.359,10.701,1.030E-4,
5.359,,,7.37E-4
5.359,10.700,7.124E-5,
5.360,,,7.37E-4
5.360,10.701,7.002E-5,
5.360,,,7.37E-4
5.360,10.700,7.368E-5,
5.361,,,7.37E-4
5.361,10.700,8.223E-5,
5.361,,,7.37E-4
5.362,10.701,7.856E-5,
5.362,,,7.37E-4
5.362,10.700,6.147E-5,
5.362,,,7.38E-4
5.362,10.700,1.152E-4,
5.363,,,7.38E-4
5.363,10.699,8.101E-5,
5.363,,,7.38E-4
5.363,10.700,1.188E-4,
5.364,,,7.38E-4
5.364,10.699,6.514E-5,
5.364,,,7.38E-4
5.365,10.700,1.201E-4,
5.365,,,7.38E-4
5.365,10.699,7.368E-5,
5.365,,,7.38E-4
5.365,10.699,9.321E-5,
5.366,,,7.38E-4
5.366,10.698,7.612E-5,
5.366,,,7.38E-4
5.366,10.699,9.443E-5,
5.367,,,7.38E-4
5.367,10.700,7.124E-5,
5.367,,,7.38E-4
5.367,10.700,1.030E-4,
5.368,,,7.38E-4
5.368,10.699,1.213E-4,
5.368,,,7.38E-4
5.368,10.698,7.734E-5,
5.369,,,7.38E-4
5.369,10.700,1.506E-4,
5.369,,,7.38E-4
5.370,10.699,1.262E-4,
5.370,,,7.38E-4
5.370,10.699,1.262E-4,
5.370,,,7.38E-4
5.370,10.698,1.176E-4,
5.371,,,7.38E-4
5.371,10.699,9.932E-5,
5.371,,,7.38E-4
5.371,10.699,9.932E-5,
5.372,,,7.38E-4
5.372,10.699,1.762E-4,
5.372,,,7.39E-4
5.373,10.698,8.223E-5,
5.373,,,7.39E-4
5.373,10.698,9.077E-5,
5.373,,,7.39E-4
5.373,10.698,1.298E-4,
5.374,,,7.39E-4
5.374,10.699,1.152E-4,
5.374,,,7.39E-4
5.375,10.698,1.445E-4,
5.375,,,7.39E-4
5.375,10.698,1.176E-4,
5.375,,,7.39E-4
5.375,10.698,9.199E-5,
5.376,,,7.39E-4
5.376,10.698,5.171E-5,
5.376,,,7.39E-4
5.376,10.699,1.103E-4,
5.377,,,7.39E-4
5.377,10.698,9.810E-5,
5.377,,,7.39E-4
5.378,10.698,9.810E-5,
5.378,,,7.39E-4
5.378,10.698,1.335E-4,
5.378,,,7.39E-4
5.378,10.698,6.270E-5,
5.379,,,7.39E-4
5.379,10.698,6.880E-5,
5.379,,,7.39E-4
5.379,10.698,8.101E-5,
5.380,,,7.39E-4
5.380,10.697,6.758E-5,
5.380,,,7.39E-4
5.381,10.697,6.636E-5,
5.381,,,7.39E-4
5.381,10.697,9.199E-5,
5.381,,,7.39E-4
5.381,10.697,8.955E-5,
5.382,,,7.39E-4
5.382,10.697,9.321E-5,
5.382,,,7.39E-4
5.383,10.696,8.345E-5,
5.383,,,7.40E-4
5.383,10.696,1.054E-4,
5.383,,,7.40E-4
5.383,10.697,1.054E-4,
5.384,,,7.40E-4
5.384,10.698,1.152E-4,
5.384,,,7.40E-4
5.384,10.698,1.225E-4,
5.385,,,7.40E-4
5.385,10.697,1.237E-4,
5.385,,,7.40E-4
5.386,10.696,7.368E-5,
5.386,,,7.40E-4
5.386,10.696,1.274E-4,
5.386,,,7.40E-4
5.386,10.698,1.213E-4,
5.387,,,7.40E-4
5.387,10.695,9.077E-5,
5.387,,,7.40E-4
5.387,10.696,1.127E-4,
5.388,,,7.40E-4
5.388,10.697,1.372E-4,
5.388,,,7.40E-4
5.389,10.697,1.298E-4,
5.389,,,7.40E-4
5.389,10.696,1.054E-4,
5.389,,,7.40E-4
5.389,10.697,1.213E-4,
5.390,,,7.40E-4
5.390,10.696,1.030E-4,
5.390,,,7.40E-4
5.391,10.697,1.091E-4,
5.391,,,7.40E-4
5.391,10.697,1.469E-4,
5.391,,,7.41E-4
5.391,10.696,8.345E-5,
5.392,,,7.41E-4
5.392,10.696,1.347E-4,
5.392,,,7.41E-4
5.392,10.697,1.066E-4,
5.393,,,7.41E-4
5.393,10.695,8.101E-5,
5.393,,,7.41E-4
5.394,10.695,1.030E-4,
5.394,,,7.41E-4
5.394,10.697,8.711E-5,
5.394,,,7.41E-4
5.394,10.696,7.124E-5,
5.395,,,7.41E-4
5.395,10.697,7.734E-5,
5.395,,,7.41E-4
5.395,10.697,9.321E-5,
5.396,,,7.41E-4
5.396,10.696,1.250E-4,
5.396,,,7.41E-4
5.397,10.695,1.091E-4,
5.397,,,7.41E-4
5.397,10.697,7.979E-5,
5.397,,,7.41E-4
5.397,10.694,1.030E-4,
5.398,,,7.41E-4
5.398,10.695,7.490E-5,
5.398,,,7.41E-4
5.399,10.696,1.225E-4,
5.399,,,7.41E-4
5.399,10.695,1.066E-4,
5.399,,,7.41E-4
5.399,10.695,1.408E-4,
5.400,,,7.41E-4
5.400,10.697,6.270E-5,
5.400,,,7.41E-4
5.400,10.695,1.286E-4,
5.401,,,7.41E-4
5.401,10.696,1.018E-4,
5.401,,,7.42E-4
5.402,10.697,1.323E-4,
5.402,,,7.42E-4
5.402,10.696,9.321E-5,
5.402,,,7.42E-4
5.402,10.695,1.054E-4,
5.403,,,7.42E-4
5.403,10.694,1.115E-4,
5.403,,,7.42E-4
5.403,10.695,1.274E-4,
5.404,,,7.42E-4
5.404,10.696,1.396E-4,
5.404,,,7.42E-4
5.405,10.696,1.311E-4,
5.405,,,7.42E-4
5.405,10.696,7.979E-5,
5.405,,,7.42E-4
5.405,10.696,1.433E-4,
5.406,,,7.42E-4
5.406,10.695,1.408E-4,
5.406,,,7.42E-4
5.407,10.695,6.270E-5,
5.407,,,7.42E-4
5.407,10.695,1.433E-4,
5.407,,,7.42E-4
5.407,10.695,7.979E-5,
5.408,,,7.42E-4
5.408,10.695,1.237E-4,
5.408,,,7.42E-4
5.408,10.696,8.955E-5,
5.409,,,7.42E-4
5.409,10.696,1.103E-4,
5.409,,,7.42E-4
5.410,10.695,6.880E-5,
5.410,,,7.42E-4
5.410,10.696,1.164E-4,
5.410,,,7.43E-4
5.410,10.695,8.467E-5,
5.411,,,7.43E-4
5.411,10.696,9.321E-5,
5.411,,,7.43E-4
5.411,10.694,7.979E-5,
5.412,,,7.43E-4
5.412,10.695,1.152E-4,
5.412,,,7.43E-4
5.413,10.695,1.115E-4,
5.413,,,7.43E-4
5.413,10.695,1.250E-4,
5.413,,,7.43E-4
5.413,10.694,8.955E-5,
5.414,,,7.43E-4
5.414,10.695,1.018E-4,
5.414,,,7.43E-4
5.415,10.694,9.932E-5,
5.415,,,7.43E-4
5.415,10.695,1.054E-4,
5.415,,,7.43E-4
5.415,10.696,1.005E-4,
5.416,,,7.43E-4
5.416,10.695,8.345E-5,
5.416,,,7.43E-4
5.416,10.696,1.225E-4,
5.417,,,7.43E-4
5.417,10.695,9.321E-5,
5.417,,,7.43E-4
5.418,10.695,1.152E-4,
5.418,,,7.43E-4
5.418,10.695,1.506E-4,
5.418,,,7.43E-4
5.418,10.696,1.286E-4,
5.419,,,7.43E-4
5.419,10.696,1.372E-4,
5.419,,,7.43E-4
5.419,10.697,1.457E-4,
5.420,,,7.44E-4
5.420,10.696,1.127E-4,
5.420,,,7.44E-4
5.421,10.695,9.077E-5,
5.421,,,7.44E-4
5.421,10.696,9.565E-5,
5.421,,,7.44E-4
5.421,10.695,1.298E-4,
5.422,,,7.44E-4
5.422,10.695,1.066E-4,
5.422,,,7.44E-4
5.423,10.695,1.140E-4,
5.423,,,7.44E-4
5.423,10.695,1.518E-4,
5.423,,,7.44E-4
5.423,10.696,1.176E-4,
5.424,,,7.44E-4
5.424,10.695,1.140E-4,
5.424,,,7.44E-4
5.424,10.695,1.396E-4,
5.425,,,7.44E-4
5.425,10.695,9.565E-5,
5.425,,,7.44E-4
5.426,10.695,1.164E-4,
5.426,,,7.44E-4
5.426,10.696,7.612E-5,
5.426,,,7.44E-4
5.426,10.696,1.103E-4,
5.427,,,7.44E-4
5.427,10.696,9.077E-5,
5.427,,,7.44E-4
5.427,10.695,1.005E-4,
5.428,,,7.44E-4
5.428,10.696,1.347E-4,
5.428,,,7.45E-4
5.429,10.695,1.103E-4,
5.429,,,7.45E-4
5.429,10.695,1.115E-4,
5.429,,,7.45E-4
5.429,10.695,8.345E-5,
5.430,,,7.45E-4
5.430,10.695,1.420E-4,
5.430,,,7.45E-4
5.431,10.695,1.579E-4,
5.431,,,7.45E-4
5.431,10.696,1.079E-4,
5.431,,,7.45E-4
5.431,10.696,1.115E-4,
5.432,,,7.45E-4
5.432,10.695,9.810E-5,
5.432,,,7.45E-4
5.432,10.694,6.636E-5,
5.433,,,7.45E-4
5.433,10.695,8.345E-5,
5.433,,,7.45E-4
5.434,10.696,1.262E-4,
5.434,,,7.45E-4
5.434,10.695,1.213E-4,
5.434,,,7.45E-4
5.434,10.696,1.494E-4,
5.435,,,7.45E-4
5.435,10.695,8.955E-5,
5.435,,,7.45E-4
5.435,10.695,1.176E-4,
5.436,,,7.45E-4
5.436,10.696,9.199E-5,
5.436,,,7.45E-4
5.437,10.695,1.311E-4,
5.437,,,7.45E-4
5.437,10.694,1.079E-4,
5.437,,,7.46E-4
5.437,10.696,1.091E-4,
5.438,,,7.46E-4
5.438,10.696,1.188E-4,
5.438,,,7.46E-4
5.439,10.695,1.567E-4,
5.439,,,7.46E-4
5.439,10.694,1.237E-4,
5.439,,,7.46E-4
5.439,10.695,1.225E-4,
5.440,,,7.46E-4
5.440,10.695,1.127E-4,
5.440,,,7.46E-4
5.440,10.694,1.604E-4,
5.441,,,7.46E-4
5.441,10.695,9.565E-5,
5.441,,,7.46E-4
5.442,10.696,1.103E-4,
5.442,,,7.46E-4
5.442,10.695,5.293E-5,
5.442,,,7.46E-4
5.442,10.695,1.176E-4,
5.443,,,7.46E-4
5.443,10.696,1.213E-4,
5.443,,,7.46E-4
5.443,10.694,5.293E-5,
5.444,,,7.46E-4
5.444,10.695,9.687E-5,
5.444,,,7.46E-4
5.444,10.695,1.176E-4,
5.445,,,7.46E-4
5.445,10.695,1.262E-4,
5.445,,,7.46E-4
5.445,10.693,5.171E-5,
5.446,,,7.46E-4
5.446,10.695,1.018E-4,
5.446,,,7.46E-4
5.447,10.695,1.274E-4,
5.447,,,7.47E-4
5.447,10.695,5.537E-5,
5.447,,,7.47E-4
5.447,10.695,8.833E-5,
5.448,,,7.47E-4
5.448,10.694,8.223E-5,
5.448,,,7.47E-4
5.448,10.694,7.490E-5,
5.449,,,7.47E-4
5.449,10.695,1.103E-4,
5.449,,,7.47E-4
5.450,10.694,8.833E-5,
5.450,,,7.47E-4
5.450,10.694,7.979E-5,
5.450,,,7.47E-4
5.450,10.694,1.066E-4,
5.451,,,7.47E-4
5.451,10.694,7.734E-5,
5.451,,,7.47E-4
5.451,10.695,1.567E-4,
5.452,,,7.47E-4
5.452,10.695,1.713E-4,
5.452,,,7.47E-4
5.452,10.694,9.810E-5,
5.453,,,7.47E-4
5.453,10.695,1.066E-4,
5.453,,,7.47E-4
5.453,10.695,1.518E-4,
5.454,,,7.47E-4
5.454,10.693,6.636E-5,
5.454,,,7.47E-4
5.455,10.694,1.115E-4,
5.455,,,7.47E-4
5.455,10.694,9.321E-5,
5.455,,,7.47E-4
5.455,10.693,8.833E-5,
5.456,,,7.47E-4
5.456,10.694,9.687E-5,
5.456,,,7.48E-4
5.456,10.694,1.103E-4,
5.457,,,7.48E-4
5.457,10.694,1.164E-4,
5.457,,,7.48E-4
5.458,10.693,1.323E-4,
5.458,,,7.48E-4
5.458,10.694,1.311E-4,
5.458,,,7.48E-4
5.458,10.695,8.711E-5,
5.459,,,7.48E-4
5.459,10.694,9.199E-5,
5.459,,,7.48E-4
5.459,10.694,7.734E-5,
5.460,,,7.48E-4
5.460,10.694,1.237E-4,
5.460,,,7.48E-4
5.460,10.694,6.880E-5,
5.461,,,7.48E-4
5.461,10.695,7.124E-5,
5.461,,,7.48E-4
5.461,10.693,8.101E-5,
5.462,,,7.48E-4
5.462,10.693,1.005E-4,
5.462,,,7.48E-4
5.463,10.693,6.514E-5,
5.463,,,7.48E-4
5.463,10.693,1.335E-4,
5.463,,,7.48E-4
5.463,10.694,1.127E-4,
5.464,,,7.48E-4
5.464,10.694,1.152E-4,
5.464,,,7.48E-4
5.464,10.693,9.932E-5,
5.465,,,7.48E-4
5.465,10.693,8.833E-5,
5.465,,,7.48E-4
5.466,10.693,1.164E-4,
5.466,,,7.48E-4
5.466,10.694,1.152E-4,
5.466,,,7.49E-4
5.466,10.692,8.345E-5,
5.467,,,7.49E-4
5.467,10.693,7.612E-5,
5.467,,,7.49E-4
5.467,10.693,5.659E-5,
5.468,,,7.49E-4
5.468,10.694,8.955E-5,
5.468,,,7.49E-4
5.468,10.693,8.467E-5,
5.469,,,7.49E-4
5.469,10.692,1.335E-4,
5.469,,,7.49E-4
5.469,10.693,1.372E-4,
5.470,,,7.49E-4
5.470,10.693,1.152E-4,
5.470,,,7.49E-4
5.471,10.694,1.420E-4,
5.471,,,7.49E-4
5.471,10.691,1.164E-4,
5.471,,,7.49E-4
5.471,10.693,1.140E-4,
5.472,,,7.49E-4
5.472,10.692,9.932E-5,
5.472,,,7.49E-4
5.472,10.693,1.298E-4,
5.473,,,7.49E-4
5.473,10.693,1.237E-4,
5.473,,,7.49E-4
5.474,10.693,1.433E-4,
5.474,,,7.49E-4
5.474,10.692,1.152E-4,
5.474,,,7.49E-4
5.474,10.693,1.213E-4,
5.475,,,7.49E-4
5.475,10.693,1.188E-4,
5.475,,,7.50E-4
5.475,10.694,4.438E-5,
5.476,,,7.50E-4
5.476,10.693,5.171E-5,
5.476,,,7.50E-4
5.476,10.691,1.054E-4,
5.477,,,7.50E-4
5.477,10.693,9.321E-5,
5.477,,,7.50E-4
5.477,10.692,7.368E-5,
5.478,,,7.50E-4
5.478,10.693,6.758E-5,
5.478,,,7.50E-4
5.479,10.692,7.490E-5,
5.479,,,7.50E-4
5.479,10.692,1.262E-4,
5.479,,,7.50E-4
5.479,10.693,6.147E-5,
5.480,,,7.50E-4
5.480,10.693,8.101E-5,
5.480,,,7.50E-4
5.480,10.692,1.225E-4,
5.481,,,7.50E-4
5.481,10.692,9.443E-5,
5.481,,,7.50E-4
5.482,10.692,7.002E-5,
5.482,,,7.50E-4
5.482,10.692,1.250E-4,
5.482,,,7.50E-4
5.482,10.691,8.833E-5,
5.483,,,7.50E-4
5.483,10.692,1.396E-4,
5.483,,,7.50E-4
5.483,10.692,1.103E-4,
5.484,,,7.50E-4
5.484,10.693,1.359E-4,
5.484,,,7.50E-4
5.484,10.692,7.734E-5,
5.485,,,7.50E-4
5.485,10.691,7.490E-5,
5.485,,,7.50E-4
5.485,10.692,8.955E-5,
5.486,,,7.50E-4
5.486,10.693,1.066E-4,
5.486,,,7.51E-4
5.487,10.693,1.066E-4,
5.487,,,7.51E-4
5.487,10.693,1.408E-4,
5.487,,,7.51E-4
5.487,10.692,1.176E-4,
5.488,,,7.51E-4
5.488,10.693,1.237E-4,
5.488,,,7.51E-4
5.488,10.692,1.201E-4,
5.489,,,7.51E-4
5.489,10.692,1.079E-4,
5.489,,,7.51E-4
5.490,10.691,1.213E-4,
5.490,,,7.51E-4
5.490,10.693,1.481E-4,
5.490,,,7.51E-4
5.490,10.692,9.321E-5,
5.491,,,7.51E-4
5.491,10.693,8.345E-5,
5.491,,,7.51E-4
5.491,10.692,4.561E-5,
5.492,,,7.51E-4
5.492,10.693,8.589E-5,
5.492,,,7.51E-4
5.492,10.692,1.188E-4,
5.493,,,7.51E-4
5.493,10.693,7.368E-5,
5.493,,,7.51E-4
5.493,10.692,8.345E-5,
5.494,,,7.51E-4
5.494,10.693,8.467E-5,
5.494,,,7.51E-4
5.495,10.693,1.201E-4,
5.495,,,7.51E-4
5.495,10.692,7.124E-5,
5.495,,,7.51E-4
5.495,10.693,7.490E-5,
5.496,,,7.51E-4
5.496,10.693,1.237E-4,
5.496,,,7.52E-4
5.496,10.693,1.115E-4,
5.497,,,7.52E-4
5.497,10.692,9.565E-5,
5.497,,,7.52E-4
5.498,10.692,6.880E-5,
5.498,,,7.52E-4
5.498,10.693,1.420E-4,
5.498,,,7.52E-4
5.498,10.693,1.005E-4,
5.499,,,7.52E-4
5.499,10.693,8.711E-5,
5.499,,,7.52E-4
5.500,10.693,1.079E-4,
5.500,,,7.52E-4
5.500,10.693,9.565E-5,
5.500,,,7.52E-4
5.500,10.693,1.164E-4,
5.501,,,7.52E-4
5.501,10.693,1.164E-4,
5.501,,,7.52E-4
5.501,10.692,1.323E-4,
5.502,,,7.52E-4
5.502,10.693,1.140E-4,
5.502,,,7.52E-4
5.503,10.694,1.457E-4,
5.503,,,7.52E-4
5.503,10.693,9.443E-5,
5.503,,,7.52E-4
5.503,10.692,1.262E-4,
5.504,,,7.52E-4
5.504,10.694,8.467E-5,
5.504,,,7.52E-4
5.504,10.693,1.201E-4,
5.505,,,7.52E-4
5.505,10.693,1.433E-4,
5.505,,,7.53E-4
5.506,10.692,1.066E-4,
5.506,,,7.53E-4
5.506,10.693,1.335E-4,
5.506,,,7.53E-4
5.506,10.694,1.213E-4,
5.507,,,7.53E-4
5.507,10.694,1.176E-4,
5.507,,,7.53E-4
5.508,10.692,1.188E-4,
5.508,,,7.53E-4
5.508,10.693,1.567E-4,
5.508,,,7.53E-4
5.508,10.694,1.347E-4,
5.509,,,7.53E-4
5.509,10.693,9.321E-5,
5.509,,,7.53E-4
5.509,10.692,9.443E-5,
5.510,,,7.53E-4
5.510,10.693,1.018E-4,
5.510,,,7.53E-4
5.511,10.693,1.176E-4,
5.511,,,7.53E-4
5.511,10.693,9.077E-5,
5.511,,,7.53E-4
5.511,10.692,1.201E-4,
5.512,,,7.53E-4
5.512,10.694,9.443E-5,
5.512,,,7.53E-4
5.512,10.692,9.932E-5,
5.513,,,7.53E-4
5.513,10.692,6.758E-5,
5.513,,,7.53E-4
5.514,10.693,5.415E-5,
5.514,,,7.53E-4
5.514,10.693,1.372E-4,
5.514,,,7.54E-4
5.514,10.693,1.469E-4,
5.515,,,7.54E-4
5.515,10.692,9.687E-5,
5.515,,,7.54E-4
5.516,10.692,8.223E-5,
5.516,,,7.54E-4
5.516,10.694,5.537E-5,
5.516,,,7.54E-4
5.516,10.693,9.810E-5,
5.517,,,7.54E-4
5.517,10.694,1.457E-4,
5.517,,,7.54E-4
5.517,10.693,1.103E-4,
5.518,,,7.54E-4
5.518,10.693,1.579E-4,
5.518,,,7.54E-4
5.519,10.694,1.433E-4,
5.519,,,7.54E-4
5.519,10.693,1.176E-4,
5.519,,,7.54E-4
5.519,10.694,1.665E-4,
5.520,,,7.54E-4
5.520,10.693,1.335E-4,
5.520,,,7.54E-4
5.520,10.693,1.384E-4,
5.521,,,7.54E-4
5.521,10.693,9.810E-5,
5.521,,,7.54E-4
5.522,10.693,1.091E-4,
5.522,,,7.54E-4
5.522,10.693,1.298E-4,
5.522,,,7.54E-4
5.522,10.693,6.636E-5,
5.523,,,7.55E-4
5.523,10.693,9.810E-5,
5.523,,,7.55E-4
5.524,10.693,1.005E-4,
5.524,,,7.55E-4
5.524,10.694,1.152E-4,
5.524,,,7.55E-4
5.524,10.693,1.298E-4,
5.525,,,7.55E-4
5.525,10.694,1.274E-4,
5.525,,,7.55E-4
5.525,10.693,1.140E-4,
5.526,,,7.55E-4
5.526,10.693,9.687E-5,
5.526,,,7.55E-4
5.527,10.693,1.005E-4,
5.527,,,7.55E-4
5.527,10.693,7.612E-5,
5.527,,,7.55E-4
5.527,10.694,9.443E-5,
5.528,,,7.55E-4
5.528,10.693,1.262E-4,
5.528,,,7.55E-4
5.528,10.694,1.420E-4,
5.529,,,7.55E-4
5.529,10.692,3.950E-5,
5.529,,,7.55E-4
5.530,10.694,7.246E-5,
5.530,,,7.55E-4
5.530,10.694,1.359E-4,
5.530,,,7.55E-4
5.530,10.694,1.091E-4,
5.531,,,7.55E-4
5.531,10.693,1.164E-4,
5.531,,,7.55E-4
5.532,10.693,8.955E-5,
5.532,,,7.55E-4
5.532,10.694,1.115E-4,
5.532,,,7.56E-4
5.532,10.693,2.974E-5,
5.533,,,7.56E-4
5.533,10.694,1.225E-4,
5.533,,,7.56E-4
5.533,10.694,6.636E-5,
5.534,,,7.56E-4
5.534,10.694,1.140E-4,
5.534,,,7.56E-4
5.535,10.694,1.347E-4,
5.535,,,7.56E-4
5.535,10.694,1.188E-4,
5.535,,,7.56E-4
5.535,10.694,1.042E-4,
5.536,,,7.56E-4
5.536,10.694,1.457E-4,
5.536,,,7.56E-4
5.536,10.694,1.213E-4,
5.537,,,7.56E-4
5.537,10.694,1.396E-4,
5.537,,,7.56E-4
5.538,10.694,1.237E-4,
5.538,,,7.56E-4
5.538,10.693,1.079E-4,
5.538,,,7.56E-4
5.538,10.693,9.199E-5,
5.539,,,7.56E-4
5.539,10.694,1.286E-4,
5.539,,,7.56E-4
5.540,10.695,1.054E-4,
5.540,,,7.56E-4
5.540,10.694,1.018E-4,
5.540,,,7.56E-4
5.540,10.694,1.213E-4,
5.541,,,7.56E-4
5.541,10.693,5.171E-5,
5.541,,,7.57E-4
5.541,10.695,1.494E-4,
5.542,,,7.57E-4
5.542,10.694,7.002E-5,
5.542,,,7.57E-4
5.543,10.694,7.124E-5,
5.543,,,7.57E-4
5.543,10.694,1.054E-4,
5.543,,,7.57E-4
5.543,10.693,1.042E-4,
5.544,,,7.57E-4
5.544,10.693,1.091E-4,
5.544,,,7.57E-4
5.544,10.694,1.079E-4,
5.545,,,7.57E-4
5.545,10.695,1.005E-4,
5.545,,,7.57E-4
5.546,10.694,1.127E-4,
5.546,,,7.57E-4
5.546,10.694,1.103E-4,
5.546,,,7.57E-4
5.546,10.693,1.152E-4,
5.547,,,7.57E-4
5.547,10.695,1.347E-4,
5.547,,,7.57E-4
5.548,10.695,1.018E-4,
5.548,,,7.57E-4
5.548,10.693,9.077E-5,
5.548,,,7.57E-4
5.548,10.694,1.018E-4,
5.549,,,7.57E-4
5.549,10.694,1.030E-4,
5.549,,,7.57E-4
5.549,10.695,1.579E-4,
5.550,,,7.57E-4
5.550,10.695,1.164E-4,
5.550,,,7.57E-4
5.551,10.695,1.372E-4,
5.551,,,7.58E-4
5.551,10.695,9.932E-5,
5.551,,,7.58E-4
5.551,10.695,1.481E-4,
5.552,,,7.58E-4
5.552,10.695,1.433E-4,
5.552,,,7.58E-4
5.552,10.695,9.077E-5,
5.553,,,7.58E-4
5.553,10.694,1.140E-4,
5.553,,,7.58E-4
5.554,10.694,7.612E-5,
5.554,,,7.58E-4
5.554,10.694,1.298E-4,
5.554,,,7.58E-4
5.554,10.694,9.565E-5,
5.555,,,7.58E-4
5.555,10.694,1.262E-4,
5.555,,,7.58E-4
5.556,10.695,1.103E-4,
5.556,,,7.58E-4
5.556,10.693,9.565E-5,
5.556,,,7.58E-4
5.556,10.693,8.589E-5,
5.557,,,7.58E-4
5.557,10.694,1.127E-4,
5.557,,,7.58E-4
5.557,10.694,1.298E-4,
5.558,,,7.58E-4
5.558,10.694,6.636E-5,
5.558,,,7.58E-4
5.559,10.694,1.054E-4,
5.559,,,7.58E-4
5.559,10.694,1.054E-4,
5.559,,,7.58E-4
5.559,10.696,1.140E-4,
5.560,,,7.59E-4
5.560,10.695,1.201E-4,
5.560,,,7.59E-4
5.560,10.694,1.079E-4,
5.561,,,7.59E-4
5.561,10.695,9.199E-5,
5.561,,,7.59E-4
5.562,10.694,7.979E-5,
5.562,,,7.59E-4
5.562,10.694,1.030E-4,
5.562,,,7.59E-4
5.562,10.695,1.042E-4,
5.563,,,7.59E-4
5.563,10.695,1.140E-4,
5.563,,,7.59E-4
5.564,10.696,7.979E-5,
5.564,,,7.59E-4
5.564,10.695,6.758E-5,
5.564,,,7.59E-4
5.564,10.695,1.091E-4,
5.565,,,7.59E-4
5.565,10.696,1.042E-4,
5.565,,,7.59E-4
5.565,10.695,1.286E-4,
5.566,,,7.59E-4
5.566,10.695,8.345E-5,
5.566,,,7.59E-4
5.567,10.695,1.225E-4,
5.567,,,7.59E-4
5.567,10.695,1.030E-4,
5.567,,,7.59E-4
5.567,10.694,1.591E-4,
5.568,,,7.59E-4
5.568,10.694,1.127E-4,
5.568,,,7.59E-4
5.568,10.694,1.250E-4,
5.569,,,7.59E-4
5.569,10.694,1.237E-4,
5.569,,,7.60E-4
5.569,10.695,9.443E-5,
5.570,,,7.60E-4
5.570,10.695,1.469E-4,
5.570,,,7.60E-4
5.570,10.693,9.687E-5,
5.571,,,7.60E-4
5.571,10.695,8.711E-5,
5.571,,,7.60E-4
5.572,10.695,1.005E-4,
5.572,,,7.60E-4
5.572,10.695,1.140E-4,
5.572,,,7.60E-4
5.572,10.694,1.262E-4,
5.573,,,7.60E-4
5.573,10.694,1.140E-4,
5.573,,,7.60E-4
5.573,10.694,8.711E-5,
5.574,,,7.60E-4
5.574,10.694,7.979E-5,
