"Time (s) Run #1","Voltage, Ch A (V) Run #1","Current, Ch D (A) Run #1","Charge (C) Run #1"
1.044,1.886,0.084,
1.044,,,0.03
1.044,1.889,0.084,
1.045,,,0.03
1.045,1.893,0.084,
1.045,,,0.03
1.046,1.896,0.084,
1.046,,,0.03
1.046,1.898,0.084,
1.046,,,0.03
1.046,1.900,0.084,
1.047,,,0.03
1.047,1.903,0.084,
1.047,,,0.03
1.048,1.904,0.084,
1.048,,,0.03
1.048,1.908,0.084,
1.048,,,0.03
1.048,1.910,0.084,
1.049,,,0.03
1.049,1.913,0.084,
1.049,,,0.03
1.050,1.916,0.084,
1.050,,,0.03
1.050,1.919,0.084,
1.050,,,0.03
1.050,1.921,0.084,
1.051,,,0.03
1.051,1.925,0.084,
1.051,,,0.03
1.052,1.927,0.084,
1.052,,,0.03
1.052,1.930,0.084,
1.052,,,0.03
1.052,1.932,0.084,
1.053,,,0.03
1.053,1.936,0.084,
1.053,,,0.03
1.054,1.938,0.084,
1.054,,,0.03
1.054,1.942,0.084,
1.054,,,0.03
1.054,1.944,0.084,
1.055,,,0.03
1.055,1.947,0.084,
1.055,,,0.03
1.056,1.950,0.084,
1.056,,,0.03
1.056,1.952,0.084,
1.056,,,0.03
1.056,1.954,0.084,
1.057,,,0.03
1.057,1.956,0.084,
1.057,,,0.03
1.058,1.960,0.084,
1.058,,,0.03
1.058,1.961,0.084,
1.058,,,0.03
1.058,1.964,0.084,
1.059,,,0.03
1.059,1.967,0.084,
1.059,,,0.03
1.060,1.970,0.084,
1.060,,,0.03
1.060,1.973,0.084,
1.060,,,0.03
1.060,1.975,0.084,
1.061,,,0.03
1.061,1.978,0.084,
1.061,,,0.03
1.062,1.981,0.083,
1.062,,,0.03
1.062,1.984,0.083,
1.062,,,0.03
1.062,1.986,0.083,
1.063,,,0.03
1.063,1.989,0.083,
1.063,,,0.03
1.064,1.992,0.083,
1.064,,,0.03
1.064,1.994,0.083,
1.064,,,0.03
1.064,1.998,0.083,
1.065,,,0.03
1.065,1.999,0.083,
1.065,,,0.03
1.066,2.002,0.083,
1.066,,,0.03
1.066,2.005,0.083,
1.066,,,0.03
1.066,2.006,0.083,
1.067,,,0.03
1.067,2.010,0.083,
1.067,,,0.03
1.068,2.013,0.083,
1.068,,,0.03
1.068,2.015,0.083,
1.068,,,0.03
1.068,2.017,0.083,
1.069,,,0.03
1.069,2.020,0.083,
1.069,,,0.03
1.070,2.024,0.083,
1.070,,,0.03
1.070,2.026,0.083,
1.070,,,0.03
1.070,2.029,0.083,
1.071,,,0.03
1.071,2.033,0.083,
1.071,,,0.03
1.072,2.034,0.083,
1.072,,,0.03
1.072,2.038,0.083,
1.072,,,0.03
1.072,2.040,0.083,
1.073,,,0.03
1.073,2.043,0.083,
1.073,,,0.03
1.074,2.044,0.083,
1.074,,,0.03
1.074,2.047,0.083,
1.074,,,0.03
1.074,2.051,0.083,
1.075,,,0.03
1.075,2.052,0.083,
1.075,,,0.03
1.076,2.055,0.083,
1.076,,,0.03
1.076,2.057,0.083,
1.076,,,0.03
1.076,2.061,0.083,
1.077,,,0.03
1.077,2.064,0.083,
1.077,,,0.03
1.078,2.066,0.083,
1.078,,,0.03
1.078,2.068,0.083,
1.078,,,0.03
1.078,2.071,0.083,
1.079,,,0.03
1.079,2.075,0.082,
1.079,,,0.03
1.080,2.077,0.082,
1.080,,,0.03
1.080,2.078,0.082,
1.080,,,0.03
1.080,2.082,0.082,
1.081,,,0.03
1.081,2.085,0.082,
1.081,,,0.03
1.082,2.088,0.082,
1.082,,,0.03
1.082,2.090,0.082,
1.082,,,0.03
1.082,2.093,0.082,
1.083,,,0.03
1.083,2.095,0.082,
1.083,,,0.03
1.084,2.098,0.082,
1.084,,,0.03
1.084,2.100,0.082,
1.084,,,0.03
1.084,2.103,0.082,
1.085,,,0.03
1.085,2.107,0.082,
1.085,,,0.03
1.086,2.109,0.082,
1.086,,,0.03
1.086,2.111,0.082,
1.086,,,0.03
1.086,2.115,0.082,
1.087,,,0.03
1.087,2.116,0.082,
1.087,,,0.03
1.088,2.118,0.082,
1.088,,,0.03
1.088,2.122,0.082,
1.088,,,0.03
1.088,2.124,0.082,
1.089,,,0.03
1.089,2.128,0.082,
1.089,,,0.03
1.089,2.131,0.082,
1.090,,,0.03
1.090,2.132,0.082,
1.090,,,0.03
1.090,2.136,0.082,
1.091,,,0.03
1.091,2.137,0.082,
1.091,,,0.03
1.091,2.141,0.082,
1.092,,,0.03
1.092,2.143,0.082,
1.092,,,0.03
1.092,2.146,0.082,
1.093,,,0.03
1.093,2.150,0.082,
1.093,,,0.03
1.093,2.150,0.082,
1.094,,,0.03
1.094,2.155,0.082,
1.094,,,0.03
1.094,2.156,0.082,
1.095,,,0.03
1.095,2.158,0.082,
1.095,,,0.03
1.095,2.162,0.082,
1.096,,,0.03
1.096,2.164,0.082,
1.096,,,0.03
1.096,2.166,0.082,
1.097,,,0.03
1.097,2.169,0.082,
1.097,,,0.03
1.097,2.172,0.082,
1.098,,,0.03
1.098,2.175,0.082,
1.098,,,0.03
1.098,2.177,0.082,
1.099,,,0.03
1.099,2.180,0.082,
1.099,,,0.03
1.099,2.183,0.081,
1.100,,,0.03
1.100,2.185,0.081,
1.100,,,0.03
1.100,2.187,0.081,
1.101,,,0.03
1.101,2.190,0.081,
1.101,,,0.03
1.101,2.193,0.081,
1.102,,,0.03
1.102,2.196,0.081,
1.102,,,0.03
1.102,2.198,0.081,
1.103,,,0.03
1.103,2.200,0.081,
1.103,,,0.03
1.103,2.203,0.081,
1.104,,,0.03
1.104,2.205,0.081,
1.104,,,0.03
1.104,2.208,0.081,
1.105,,,0.03
1.105,2.210,0.081,
1.105,,,0.03
1.105,2.212,0.081,
1.106,,,0.03
1.106,2.216,0.081,
1.106,,,0.03
1.106,2.219,0.081,
1.107,,,0.03
1.107,2.221,0.081,
1.107,,,0.03
1.107,2.224,0.081,
1.108,,,0.03
1.108,2.227,0.081,
1.108,,,0.03
1.108,2.230,0.081,
1.109,,,0.03
1.109,2.230,0.081,
1.109,,,0.03
1.109,2.234,0.081,
1.110,,,0.03
1.110,2.238,0.081,
1.110,,,0.03
1.110,2.240,0.081,
1.111,,,0.03
1.111,2.242,0.081,
1.111,,,0.03
1.111,2.244,0.081,
1.112,,,0.03
1.112,2.247,0.081,
1.112,,,0.03
1.112,2.249,0.081,
1.113,,,0.03
1.113,2.252,0.081,
1.113,,,0.03
1.113,2.254,0.081,
1.114,,,0.03
1.114,2.257,0.081,
1.114,,,0.03
1.114,2.259,0.081,
1.115,,,0.03
1.115,2.262,0.081,
1.115,,,0.03
1.115,2.265,0.081,
1.116,,,0.03
1.116,2.268,0.081,
1.116,,,0.03
1.116,2.270,0.081,
1.117,,,0.03
1.117,2.273,0.081,
1.117,,,0.03
1.117,2.275,0.081,
1.118,,,0.03
1.118,2.278,0.081,
1.118,,,0.03
1.118,2.281,0.081,
1.119,,,0.03
1.119,2.284,0.081,
1.119,,,0.03
1.119,2.286,0.081,
1.120,,,0.03
1.120,2.287,0.080,
1.120,,,0.03
1.120,2.291,0.080,
1.121,,,0.03
1.121,2.294,0.080,
1.121,,,0.03
1.121,2.295,0.080,
1.122,,,0.03
1.122,2.299,0.080,
1.122,,,0.03
1.122,2.302,0.080,
1.123,,,0.03
1.123,2.303,0.080,
1.123,,,0.03
1.123,2.305,0.080,
1.124,,,0.03
1.124,2.308,0.080,
1.124,,,0.03
1.125,2.311,0.080,
1.125,,,0.03
1.125,2.313,0.080,
1.125,,,0.04
1.125,2.316,0.080,
1.126,,,0.04
1.126,2.319,0.080,
1.126,,,0.04
1.127,2.321,0.080,
1.127,,,0.04
1.127,2.325,0.080,
1.127,,,0.04
1.127,2.326,0.080,
1.128,,,0.04
1.128,2.329,0.080,
1.128,,,0.04
1.129,2.332,0.080,
1.129,,,0.04
1.129,2.333,0.080,
1.129,,,0.04
1.129,2.336,0.080,
1.130,,,0.04
1.130,2.338,0.080,
1.130,,,0.04
1.131,2.341,0.080,
1.131,,,0.04
1.131,2.345,0.080,
1.131,,,0.04
1.131,2.346,0.080,
1.132,,,0.04
1.132,2.349,0.080,
1.132,,,0.04
1.133,2.352,0.080,
1.133,,,0.04
1.133,2.354,0.080,
1.133,,,0.04
1.133,2.356,0.080,
1.134,,,0.04
1.134,2.360,0.080,
1.134,,,0.04
1.135,2.361,0.080,
1.135,,,0.04
1.135,2.365,0.080,
1.135,,,0.04
1.135,2.367,0.080,
1.136,,,0.04
1.136,2.370,0.080,
1.136,,,0.04
1.137,2.372,0.080,
1.137,,,0.04
1.137,2.375,0.080,
1.137,,,0.04
1.137,2.377,0.079,
1.138,,,0.04
1.138,2.379,0.079,
1.138,,,0.04
1.139,2.383,0.079,
1.139,,,0.04
1.139,2.385,0.079,
1.139,,,0.04
1.139,2.387,0.079,
1.140,,,0.04
1.140,2.388,0.079,
1.140,,,0.04
1.141,2.391,0.079,
1.141,,,0.04
1.141,2.395,0.079,
1.141,,,0.04
1.141,2.398,0.079,
1.142,,,0.04
1.142,2.400,0.079,
1.142,,,0.04
1.143,2.402,0.079,
1.143,,,0.04
1.143,2.405,0.079,
1.143,,,0.04
1.143,2.407,0.079,
1.144,,,0.04
1.144,2.411,0.079,
1.144,,,0.04
1.145,2.412,0.079,
1.145,,,0.04
1.145,2.415,0.079,
1.145,,,0.04
1.145,2.417,0.079,
1.146,,,0.04
1.146,2.420,0.079,
1.146,,,0.04
1.147,2.422,0.079,
1.147,,,0.04
1.147,2.426,0.079,
1.147,,,0.04
1.147,2.427,0.079,
1.148,,,0.04
1.148,2.431,0.079,
1.148,,,0.04
1.149,2.432,0.079,
1.149,,,0.04
1.149,2.435,0.079,
1.149,,,0.04
1.149,2.438,0.079,
1.150,,,0.04
1.150,2.441,0.079,
1.150,,,0.04
1.151,2.444,0.079,
1.151,,,0.04
1.151,2.446,0.079,
1.151,,,0.04
1.151,2.448,0.079,
1.152,,,0.04
1.152,2.450,0.079,
1.152,,,0.04
1.153,2.453,0.079,
1.153,,,0.04
1.153,2.455,0.079,
1.153,,,0.04
1.153,2.458,0.079,
1.154,,,0.04
1.154,2.461,0.079,
1.154,,,0.04
1.155,2.463,0.079,
1.155,,,0.04
1.155,2.466,0.079,
1.155,,,0.04
1.155,2.468,0.079,
1.156,,,0.04
1.156,2.470,0.079,
1.156,,,0.04
1.157,2.473,0.079,
1.157,,,0.04
1.157,2.475,0.079,
1.157,,,0.04
1.157,2.478,0.079,
1.158,,,0.04
1.158,2.479,0.079,
1.158,,,0.04
1.159,2.483,0.079,
1.159,,,0.04
1.159,2.486,0.078,
1.159,,,0.04
1.159,2.488,0.078,
1.160,,,0.04
1.160,2.491,0.078,
1.160,,,0.04
1.161,2.493,0.078,
1.161,,,0.04
1.161,2.495,0.078,
1.161,,,0.04
1.161,2.499,0.078,
1.162,,,0.04
1.162,2.501,0.078,
1.162,,,0.04
1.163,2.502,0.078,
1.163,,,0.04
1.163,2.506,0.078,
1.163,,,0.04
1.163,2.508,0.078,
1.164,,,0.04
1.164,2.510,0.078,
1.164,,,0.04
1.165,2.511,0.078,
1.165,,,0.04
1.165,2.515,0.078,
1.165,,,0.04
1.165,2.518,0.078,
1.166,,,0.04
1.166,2.521,0.078,
1.166,,,0.04
1.167,2.521,0.078,
1.167,,,0.04
1.167,2.524,0.078,
1.167,,,0.04
1.167,2.527,0.078,
1.168,,,0.04
1.168,2.530,0.078,
1.168,,,0.04
1.169,2.532,0.078,
1.169,,,0.04
1.169,2.535,0.078,
1.169,,,0.04
1.169,2.538,0.078,
1.170,,,0.04
1.170,2.541,0.078,
1.170,,,0.04
1.171,2.543,0.078,
1.171,,,0.04
1.171,2.545,0.078,
1.171,,,0.04
1.171,2.547,0.078,
1.172,,,0.04
1.172,2.550,0.078,
1.172,,,0.04
1.173,2.552,0.078,
1.173,,,0.04
1.173,2.554,0.078,
1.173,,,0.04
1.173,2.558,0.078,
1.174,,,0.04
1.174,2.561,0.078,
1.174,,,0.04
1.175,2.561,0.078,
1.175,,,0.04
1.175,2.564,0.078,
1.175,,,0.04
1.175,2.566,0.078,
1.176,,,0.04
1.176,2.570,0.078,
1.176,,,0.04
1.177,2.572,0.078,
1.177,,,0.04
1.177,2.574,0.078,
1.177,,,0.04
1.177,2.577,0.078,
1.178,,,0.04
1.178,2.580,0.078,
1.178,,,0.04
1.179,2.582,0.078,
1.179,,,0.04
1.179,2.585,0.078,
1.179,,,0.04
1.179,2.587,0.077,
1.180,,,0.04
1.180,2.589,0.077,
1.180,,,0.04
1.181,2.591,0.077,
1.181,,,0.04
1.181,2.594,0.077,
1.181,,,0.04
1.181,2.596,0.077,
1.182,,,0.04
1.182,2.599,0.077,
1.182,,,0.04
1.183,2.601,0.077,
1.183,,,0.04
1.183,2.602,0.077,
1.183,,,0.04
1.183,2.605,0.077,
1.184,,,0.04
1.184,2.609,0.077,
1.184,,,0.04
1.185,2.610,0.077,
1.185,,,0.04
1.185,2.614,0.077,
1.185,,,0.04
1.185,2.616,0.077,
1.186,,,0.04
1.186,2.619,0.077,
1.186,,,0.04
1.187,2.621,0.077,
1.187,,,0.04
1.187,2.623,0.077,
1.187,,,0.04
1.187,2.626,0.077,
1.188,,,0.04
1.188,2.628,0.077,
1.188,,,0.04
1.189,2.631,0.077,
1.189,,,0.04
1.189,2.634,0.077,
1.189,,,0.04
1.189,2.636,0.077,
1.190,,,0.04
1.190,2.637,0.077,
1.190,,,0.04
1.191,2.640,0.077,
1.191,,,0.04
1.191,2.642,0.077,
1.191,,,0.04
1.191,2.646,0.077,
1.192,,,0.04
1.192,2.647,0.077,
1.192,,,0.04
1.193,2.651,0.077,
1.193,,,0.04
1.193,2.652,0.077,
1.193,,,0.04
1.193,2.655,0.077,
1.194,,,0.04
1.194,2.657,0.077,
1.194,,,0.04
1.195,2.661,0.077,
1.195,,,0.04
1.195,2.662,0.077,
1.195,,,0.04
1.195,2.666,0.077,
1.196,,,0.04
1.196,2.667,0.077,
1.196,,,0.04
1.197,2.670,0.077,
1.197,,,0.04
1.197,2.672,0.077,
1.197,,,0.04
1.197,2.674,0.077,
1.198,,,0.04
1.198,2.675,0.077,
1.198,,,0.04
1.199,2.679,0.077,
1.199,,,0.04
1.199,2.681,0.077,
1.199,,,0.04
1.199,2.683,0.077,
1.200,,,0.04
1.200,2.686,0.077,
1.200,,,0.04
1.201,2.688,0.076,
1.201,,,0.04
1.201,2.690,0.076,
1.201,,,0.04
1.201,2.693,0.076,
1.202,,,0.04
1.202,2.696,0.076,
1.202,,,0.04
1.203,2.699,0.076,
1.203,,,0.04
1.203,2.701,0.076,
1.203,,,0.04
1.203,2.703,0.076,
1.204,,,0.04
1.204,2.705,0.076,
1.204,,,0.04
1.205,2.708,0.076,
1.205,,,0.04
1.205,2.712,0.076,
1.205,,,0.04
1.205,2.713,0.076,
1.206,,,0.04
1.206,2.716,0.076,
1.206,,,0.04
1.207,2.717,0.076,
1.207,,,0.04
1.207,2.720,0.076,
1.207,,,0.04
1.207,2.722,0.076,
1.208,,,0.04
1.208,2.724,0.076,
1.208,,,0.04
1.209,2.727,0.076,
1.209,,,0.04
1.209,2.728,0.076,
1.209,,,0.04
1.209,2.731,0.076,
1.210,,,0.04
1.210,2.735,0.076,
1.210,,,0.04
1.211,2.737,0.076,
1.211,,,0.04
1.211,2.740,0.076,
1.211,,,0.04
1.211,2.741,0.076,
1.212,,,0.04
1.212,2.744,0.076,
1.212,,,0.04
1.213,2.748,0.076,
1.213,,,0.04
1.213,2.749,0.076,
1.213,,,0.04
1.213,2.752,0.076,
1.214,,,0.04
1.214,2.755,0.076,
1.214,,,0.04
1.215,2.756,0.076,
1.215,,,0.04
1.215,2.759,0.076,
1.215,,,0.04
1.215,2.761,0.076,
1.216,,,0.04
1.216,2.763,0.076,
1.216,,,0.04
1.216,2.765,0.076,
1.217,,,0.04
1.217,2.768,0.076,
1.217,,,0.04
1.217,2.771,0.076,
1.218,,,0.04
1.218,2.773,0.076,
1.218,,,0.04
1.218,2.776,0.076,
1.219,,,0.04
1.219,2.777,0.076,
1.219,,,0.04
1.219,2.780,0.076,
1.220,,,0.04
1.220,2.783,0.076,
1.220,,,0.04
1.220,2.786,0.076,
1.221,,,0.04
1.221,2.788,0.075,
1.221,,,0.04
1.221,2.790,0.075,
1.222,,,0.04
1.222,2.793,0.076,
1.222,,,0.04
1.222,2.795,0.075,
1.223,,,0.04
1.223,2.798,0.075,
1.223,,,0.04
1.223,2.799,0.075,
1.224,,,0.04
1.224,2.802,0.075,
1.224,,,0.04
1.224,2.804,0.075,
1.225,,,0.04
1.225,2.806,0.075,
1.225,,,0.04
1.225,2.808,0.075,
1.226,,,0.04
1.226,2.810,0.075,
1.226,,,0.04
1.226,2.813,0.075,
1.227,,,0.04
1.227,2.816,0.075,
1.227,,,0.04
1.227,2.819,0.075,
1.228,,,0.04
1.228,2.820,0.075,
1.228,,,0.04
1.228,2.823,0.075,
1.229,,,0.04
1.229,2.826,0.075,
1.229,,,0.04
1.229,2.828,0.075,
1.230,,,0.04
1.230,2.829,0.075,
1.230,,,0.04
1.230,2.833,0.075,
1.231,,,0.04
1.231,2.835,0.075,
1.231,,,0.04
1.231,2.838,0.075,
1.232,,,0.04
1.232,2.839,0.075,
1.232,,,0.04
1.232,2.840,0.075,
1.233,,,0.04
1.233,2.842,0.075,
1.233,,,0.04
1.233,2.846,0.075,
1.234,,,0.04
1.234,2.848,0.075,
1.234,,,0.04
1.234,2.852,0.075,
1.235,,,0.04
1.235,2.853,0.075,
1.235,,,0.04
1.235,2.856,0.075,
1.236,,,0.04
1.236,2.859,0.075,
1.236,,,0.04
1.236,2.860,0.075,
1.237,,,0.04
1.237,2.863,0.075,
1.237,,,0.04
1.237,2.865,0.075,
1.238,,,0.04
1.238,2.868,0.075,
1.238,,,0.04
1.238,2.871,0.075,
1.239,,,0.04
1.239,2.873,0.075,
1.239,,,0.04
1.239,2.874,0.075,
1.240,,,0.04
1.240,2.877,0.075,
1.240,,,0.04
1.240,2.878,0.075,
1.241,,,0.04
1.241,2.881,0.075,
1.241,,,0.04
1.241,2.884,0.075,
1.242,,,0.04
1.242,2.886,0.075,
1.242,,,0.04
1.242,2.889,0.075,
1.243,,,0.04
1.243,2.892,0.074,
1.243,,,0.04
1.243,2.892,0.075,
1.244,,,0.04
1.244,2.897,0.074,
1.244,,,0.04
1.244,2.898,0.074,
1.245,,,0.04
1.245,2.900,0.074,
1.245,,,0.04
1.245,2.902,0.074,
1.246,,,0.04
1.246,2.906,0.074,
1.246,,,0.04
1.246,2.908,0.074,
1.247,,,0.04
1.247,2.910,0.074,
1.247,,,0.04
1.247,2.912,0.074,
1.248,,,0.04
1.248,2.914,0.074,
1.248,,,0.04
1.248,2.917,0.074,
1.249,,,0.04
1.249,2.919,0.074,
1.249,,,0.04
1.250,2.921,0.074,
1.250,,,0.04
1.250,2.924,0.074,
1.250,,,0.04
1.250,2.926,0.074,
1.251,,,0.04
1.251,2.929,0.074,
1.251,,,0.04
1.252,2.930,0.074,
1.252,,,0.04
1.252,2.934,0.074,
1.252,,,0.04
1.252,2.936,0.074,
1.253,,,0.04
1.253,2.938,0.074,
1.253,,,0.04
1.254,2.940,0.074,
1.254,,,0.04
1.254,2.943,0.074,
1.254,,,0.04
1.254,2.945,0.074,
1.255,,,0.04
1.255,2.948,0.074,
1.255,,,0.05
1.256,2.949,0.074,
1.256,,,0.05
1.256,2.952,0.074,
1.256,,,0.05
1.256,2.954,0.074,
1.257,,,0.05
1.257,2.956,0.074,
1.257,,,0.05
1.258,2.959,0.074,
1.258,,,0.05
1.258,2.961,0.074,
1.258,,,0.05
1.258,2.964,0.074,
1.259,,,0.05
1.259,2.966,0.074,
1.259,,,0.05
1.260,2.969,0.074,
1.260,,,0.05
1.260,2.970,0.074,
1.260,,,0.05
1.260,2.973,0.074,
1.261,,,0.05
1.261,2.975,0.074,
1.261,,,0.05
1.262,2.978,0.074,
1.262,,,0.05
1.262,2.980,0.074,
1.262,,,0.05
1.262,2.982,0.074,
1.263,,,0.05
1.263,2.984,0.074,
1.263,,,0.05
1.264,2.986,0.074,
1.264,,,0.05
1.264,2.989,0.074,
1.264,,,0.05
1.264,2.991,0.074,
1.265,,,0.05
1.265,2.993,0.074,
1.265,,,0.05
1.266,2.995,0.073,
1.266,,,0.05
1.266,2.997,0.073,
1.266,,,0.05
1.266,3.000,0.073,
1.267,,,0.05
1.267,3.003,0.073,
1.267,,,0.05
1.268,3.005,0.073,
1.268,,,0.05
1.268,3.008,0.073,
1.268,,,0.05
1.268,3.010,0.073,
1.269,,,0.05
1.269,3.013,0.073,
1.269,,,0.05
1.270,3.014,0.073,
1.270,,,0.05
1.270,3.017,0.073,
1.270,,,0.05
1.270,3.019,0.073,
1.271,,,0.05
1.271,3.021,0.073,
1.271,,,0.05
1.272,3.023,0.073,
1.272,,,0.05
1.272,3.025,0.073,
1.272,,,0.05
1.272,3.028,0.073,
1.273,,,0.05
1.273,3.029,0.073,
1.273,,,0.05
1.274,3.031,0.073,
1.274,,,0.05
1.274,3.034,0.073,
1.274,,,0.05
1.274,3.036,0.073,
1.275,,,0.05
1.275,3.038,0.073,
1.275,,,0.05
1.276,3.041,0.073,
1.276,,,0.05
1.276,3.044,0.073,
1.276,,,0.05
1.276,3.046,0.073,
1.277,,,0.05
1.277,3.047,0.073,
1.277,,,0.05
1.278,3.050,0.073,
1.278,,,0.05
1.278,3.053,0.073,
1.278,,,0.05
1.278,3.056,0.073,
1.279,,,0.05
1.279,3.058,0.073,
1.279,,,0.05
1.280,3.058,0.073,
1.280,,,0.05
1.280,3.061,0.073,
1.280,,,0.05
1.280,3.064,0.073,
1.281,,,0.05
1.281,3.065,0.073,
1.281,,,0.05
1.282,3.068,0.073,
1.282,,,0.05
1.282,3.071,0.073,
1.282,,,0.05
1.282,3.073,0.073,
1.283,,,0.05
1.283,3.075,0.073,
1.283,,,0.05
1.284,3.079,0.073,
1.284,,,0.05
1.284,3.082,0.073,
1.284,,,0.05
1.284,3.083,0.073,
1.285,,,0.05
1.285,3.086,0.073,
1.285,,,0.05
1.286,3.088,0.073,
1.286,,,0.05
1.286,3.090,0.073,
1.286,,,0.05
1.286,3.092,0.073,
1.287,,,0.05
1.287,3.095,0.072,
1.287,,,0.05
1.288,3.096,0.072,
1.288,,,0.05
1.288,3.098,0.072,
1.288,,,0.05
1.288,3.102,0.072,
1.289,,,0.05
1.289,3.102,0.072,
1.289,,,0.05
1.290,3.106,0.072,
1.290,,,0.05
1.290,3.108,0.072,
1.290,,,0.05
1.290,3.110,0.072,
1.291,,,0.05
1.291,3.112,0.072,
1.291,,,0.05
1.292,3.115,0.072,
1.292,,,0.05
1.292,3.117,0.072,
1.292,,,0.05
1.292,3.119,0.072,
1.293,,,0.05
1.293,3.123,0.072,
1.293,,,0.05
1.294,3.125,0.072,
1.294,,,0.05
1.294,3.128,0.072,
1.294,,,0.05
1.294,3.129,0.072,
1.295,,,0.05
1.295,3.132,0.072,
1.295,,,0.05
1.296,3.133,0.072,
1.296,,,0.05
1.296,3.137,0.072,
1.296,,,0.05
1.296,3.137,0.072,
1.297,,,0.05
1.297,3.141,0.072,
1.297,,,0.05
1.298,3.142,0.072,
1.298,,,0.05
1.298,3.144,0.072,
1.298,,,0.05
1.298,3.147,0.072,
1.299,,,0.05
1.299,3.148,0.072,
1.299,,,0.05
1.300,3.152,0.072,
1.300,,,0.05
1.300,3.154,0.072,
1.300,,,0.05
1.300,3.157,0.072,
1.301,,,0.05
1.301,3.158,0.072,
1.301,,,0.05
1.302,3.162,0.072,
1.302,,,0.05
1.302,3.164,0.072,
1.302,,,0.05
1.302,3.166,0.072,
1.303,,,0.05
1.303,3.167,0.072,
1.303,,,0.05
1.304,3.169,0.072,
1.304,,,0.05
1.304,3.171,0.072,
1.304,,,0.05
1.304,3.173,0.072,
1.305,,,0.05
1.305,3.176,0.072,
1.305,,,0.05
1.306,3.178,0.072,
1.306,,,0.05
1.306,3.180,0.072,
1.306,,,0.05
1.306,3.182,0.072,
1.307,,,0.05
1.307,3.185,0.072,
1.307,,,0.05
1.308,3.189,0.072,
1.308,,,0.05
1.308,3.189,0.072,
1.308,,,0.05
1.308,3.193,0.072,
1.309,,,0.05
1.309,3.195,0.072,
1.309,,,0.05
1.310,3.198,0.071,
1.310,,,0.05
1.310,3.199,0.071,
1.310,,,0.05
1.310,3.202,0.071,
1.311,,,0.05
1.311,3.202,0.071,
1.311,,,0.05
1.312,3.206,0.071,
1.312,,,0.05
1.312,3.208,0.071,
1.312,,,0.05
1.312,3.209,0.071,
1.313,,,0.05
1.313,3.212,0.071,
1.313,,,0.05
1.314,3.214,0.071,
1.314,,,0.05
1.314,3.217,0.071,
1.314,,,0.05
1.314,3.219,0.071,
1.315,,,0.05
1.315,3.221,0.071,
1.315,,,0.05
1.316,3.223,0.071,
1.316,,,0.05
1.316,3.226,0.071,
1.316,,,0.05
1.316,3.228,0.071,
1.317,,,0.05
1.317,3.230,0.071,
1.317,,,0.05
1.318,3.232,0.071,
1.318,,,0.05
1.318,3.234,0.071,
1.318,,,0.05
1.318,3.237,0.071,
1.319,,,0.05
1.319,3.239,0.071,
1.319,,,0.05
1.320,3.241,0.071,
1.320,,,0.05
1.320,3.242,0.071,
1.320,,,0.05
1.320,3.247,0.071,
1.321,,,0.05
1.321,3.247,0.071,
1.321,,,0.05
1.322,3.250,0.071,
1.322,,,0.05
1.322,3.252,0.071,
1.322,,,0.05
1.322,3.255,0.071,
1.323,,,0.05
1.323,3.257,0.071,
1.323,,,0.05
1.324,3.259,0.071,
1.324,,,0.05
1.324,3.261,0.071,
1.324,,,0.05
1.324,3.263,0.071,
1.325,,,0.05
1.325,3.266,0.071,
1.325,,,0.05
1.326,3.268,0.071,
1.326,,,0.05
1.326,3.270,0.071,
1.326,,,0.05
1.326,3.272,0.071,
1.327,,,0.05
1.327,3.274,0.071,
1.327,,,0.05
1.328,3.277,0.071,
1.328,,,0.05
1.328,3.278,0.071,
1.328,,,0.05
1.328,3.280,0.071,
1.329,,,0.05
1.329,3.283,0.071,
1.329,,,0.05
1.330,3.285,0.071,
1.330,,,0.05
1.330,3.287,0.071,
1.330,,,0.05
1.330,3.289,0.071,
1.331,,,0.05
1.331,3.292,0.071,
1.331,,,0.05
1.332,3.294,0.071,
1.332,,,0.05
1.332,3.296,0.070,
1.332,,,0.05
1.332,3.299,0.071,
1.333,,,0.05
1.333,3.302,0.070,
1.333,,,0.05
1.334,3.303,0.070,
1.334,,,0.05
1.334,3.305,0.070,
1.334,,,0.05
1.334,3.308,0.070,
1.335,,,0.05
1.335,3.308,0.070,
1.335,,,0.05
1.336,3.311,0.070,
1.336,,,0.05
1.336,3.313,0.070,
1.336,,,0.05
1.336,3.316,0.070,
1.337,,,0.05
1.337,3.318,0.070,
1.337,,,0.05
1.338,3.321,0.070,
1.338,,,0.05
1.338,3.322,0.070,
1.338,,,0.05
1.338,3.325,0.070,
1.339,,,0.05
1.339,3.327,0.070,
1.339,,,0.05
1.340,3.330,0.070,
1.340,,,0.05
1.340,3.332,0.070,
1.340,,,0.05
1.340,3.334,0.070,
1.341,,,0.05
1.341,3.337,0.070,
1.341,,,0.05
1.342,3.337,0.070,
1.342,,,0.05
1.342,3.340,0.070,
1.342,,,0.05
1.342,3.342,0.070,
1.343,,,0.05
1.343,3.344,0.070,
1.343,,,0.05
1.344,3.346,0.070,
1.344,,,0.05
1.344,3.348,0.070,
1.344,,,0.05
1.344,3.351,0.070,
1.345,,,0.05
1.345,3.353,0.070,
1.345,,,0.05
1.345,3.355,0.070,
1.346,,,0.05
1.346,3.359,0.070,
1.346,,,0.05
1.346,3.360,0.070,
1.347,,,0.05
